token,freq,n_folios,length,first_char,last_char,in_label_pct,in_paragraph_pct,A_pct,B_pct,dominant_section,dominant_section_pct,is_hapax,specificity
olchsy,1,1,6,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
tsheoarom,1,1,9,t,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qo@152;air,1,1,10,q,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
schodam,1,1,7,s,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
yteeeear,1,1,8,y,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokshol,1,1,7,q,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qooko,1,1,5,q,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shyshol,1,1,7,s,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oleeeb,1,1,6,o,b,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cphydy,1,1,6,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cphody,1,1,6,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otoiin,1,1,6,o,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oar@221;m,1,1,9,o,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
sh@221;iin,1,1,10,s,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{ch'}kchor,1,1,10,{,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dlod,1,1,4,d,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dolds,1,1,5,d,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
pchooiin,1,1,8,p,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ckhochy,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shockho,1,1,7,s,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dytcheey,1,1,8,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dytydy,1,1,6,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
@140;s,1,1,6,@,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
yto@222;,1,1,8,y,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chpody,1,1,6,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kodalchy,1,1,8,k,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
she@221;m,1,1,9,s,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokch@221;,1,1,10,q,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kcham,1,1,5,k,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
osh,1,1,3,o,h,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qotchytydy,1,1,10,q,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okeas,1,1,5,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
keocthy,1,1,7,k,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otshor,1,1,6,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
opom,1,1,4,o,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cho{cfhh}y,1,1,10,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chorly,1,1,6,c,y,0.0,0.0,1.0,0.0,herbal,1.0,True,1.0
otacphy,1,1,7,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ockhoees,1,1,8,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okeem,1,1,5,o,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
q@145;@221;r,1,1,12,q,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qodai{ikh}y,1,1,11,q,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qodol,1,1,5,q,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
q@145;kar,1,1,9,q,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
keom,1,1,4,k,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{ct}ee,1,1,6,{,e,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
eeor,1,1,4,e,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chckhaly,1,1,8,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ycthar,1,1,6,y,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okai{ikh}@221;l,1,1,15,o,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
porory,1,1,6,p,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
eeeoly,1,1,6,e,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oloro,1,1,5,o,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
aiior,1,1,5,a,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
yokaiin,1,1,7,y,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oloiir,1,1,6,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ylg,1,1,3,y,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
opshody,1,1,7,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ocphoraiin,1,1,10,o,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okok@221;m,1,1,10,o,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qodom,1,1,5,q,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qotchain,1,1,8,q,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dein,1,1,4,d,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cheesees,1,1,8,c,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shair,1,1,5,s,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ocholdy,1,1,7,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
odaiim,1,1,6,o,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ochdy,1,1,5,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otolodal,1,1,8,o,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokch,1,1,5,q,h,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{ct}o,1,1,5,{,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ckheod,1,1,6,c,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ydals,1,1,5,y,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okoeor,1,1,6,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kochky,1,1,6,k,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{cf}arsar,1,1,9,{,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
tochol,1,1,6,t,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
or@221;iin,1,1,10,o,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oe@221;r,1,1,8,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dlos,1,1,4,d,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oesearees,1,1,9,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
odchees,1,1,7,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
octhol,1,1,6,o,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
olsar,1,1,5,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shkshy,1,1,6,s,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oraiin@221;,1,1,11,o,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oaldary,1,1,7,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
y'yfchy,1,1,7,y,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
opy@221;iin,1,1,11,o,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otcholshy,1,1,9,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
pydchdom,1,1,8,p,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
daldalol,1,1,8,d,l,0.0,0.0,1.0,0.0,herbal,1.0,True,1.0
saiinchy,1,1,8,s,y,0.0,0.0,1.0,0.0,herbal,1.0,True,1.0
olshly,1,1,6,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shotoly,1,1,7,s,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chkoldy,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okchain,1,1,7,o,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ychky,1,1,5,y,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
sokaiin,1,1,7,s,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shytchor,1,1,8,s,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
fshor,1,1,5,f,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otchyky,1,1,7,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kchorl,1,1,6,k,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
q'od,1,1,4,q,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otdy,1,1,4,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
pysaiinor,1,1,9,p,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ykolokain,1,1,9,y,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
d@222;dain,1,1,10,d,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
odchaiin,1,1,8,o,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dch,1,1,3,d,h,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chkdain,1,1,7,c,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
lolchor,1,1,7,l,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
daing,1,1,5,d,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chaldy,1,1,6,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
sh@221;lol,1,1,10,s,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qotcholg,1,1,8,q,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otchg,1,1,5,o,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okchaldy,1,1,8,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qot{co}tor,1,1,10,q,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shoaldy,1,1,7,s,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
odaiiily,1,1,8,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
podairol,1,1,8,p,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dalory,1,1,6,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ykyko,1,1,5,y,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
yteain,1,1,6,y,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ykaiilg,1,1,7,y,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
alg,1,1,3,a,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dairo,1,1,5,d,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ldals,1,1,5,l,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ytcho,1,1,5,y,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
daiidal,1,1,7,d,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
yt@221;m,1,1,8,y,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otchald,1,1,7,o,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
olfchor,1,1,7,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
yfchor,1,1,6,y,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ofchol,1,1,6,o,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dchain,1,1,6,d,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otosy,1,1,5,o,y,0.0,0.0,1.0,0.0,herbal,1.0,True,1.0
poeeaiin,1,1,8,p,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qofchor,1,1,7,q,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oschotshl,1,1,9,o,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otcholchy,1,1,9,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kchoro@243;,1,1,11,k,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chakod,1,1,6,c,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
@221;kchokshy,1,1,13,@,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okshes,1,1,6,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chschsy,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dchd,1,1,4,d,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shoykcho,1,1,8,s,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
sotchdy,1,1,7,s,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dchschy,1,1,7,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kchsss,1,1,6,k,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
rchodar,1,1,7,r,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
docheesm,1,1,8,d,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kcheed,1,1,6,k,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shld,1,1,4,s,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
etcheody,1,1,8,e,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
d{ca}r,1,1,6,d,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
jchokchy,1,1,8,j,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
daidy,1,1,5,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
jchy,1,1,4,j,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kcho@243;chor,1,1,13,k,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
opchory,1,1,7,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
deaiin,1,1,6,d,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qooiiin,1,1,7,q,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
psh@221;iiin,1,1,12,p,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chokshy,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
tochon,1,1,6,t,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{cto}s,1,1,6,{,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{ch'}e,1,1,6,{,e,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cthold,1,1,6,c,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cthyshy,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ychom,1,1,5,y,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
che@221;d,1,1,9,c,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokshe,1,1,6,q,e,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shosheky,1,1,8,s,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shokch@222;,1,1,11,s,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
o{cty},1,1,6,o,},0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ykchol@222;,1,1,11,y,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
@152;@221;e,1,1,11,@,e,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chchoty,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dshe,1,1,4,d,e,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cheecthy,1,1,8,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chepoty,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
posaiin,1,1,7,p,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chtshy,1,1,6,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
t{co},1,1,5,t,},0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
tshoiin,1,1,7,t,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
tch@222;,1,1,8,t,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ytchar,1,1,6,y,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
fochof,1,1,6,f,f,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otchodeey,1,1,9,o,y,0.0,0.0,1.0,0.0,herbal,1.0,True,1.0
shckh,1,1,5,s,h,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
@206;che@152;y,1,1,14,@,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
oloy,1,1,4,o,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
checthe@152;y,1,1,13,c,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
yke{cthh}y,1,1,10,y,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
@221;deeody,1,1,11,@,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
chofochcphdy,1,1,12,c,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
chypchey,1,1,8,c,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
ofshod,1,1,6,o,d,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
psheoky,1,1,7,p,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
orchaiin,1,1,8,o,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
daiiol,1,1,6,d,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shapchedyfchy,1,1,13,s,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
o{c'o},1,1,6,o,},0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
deeaiir,1,1,7,d,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
@147;,1,1,5,@,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokoral,1,1,7,q,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qochol,1,1,6,q,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chkear,1,1,6,c,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ckhear,1,1,6,c,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
daiity,1,1,6,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shcfhordaiin,1,1,12,s,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
o@243;cho,1,1,9,o,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ypchseds,1,1,8,y,s,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
tcheoshy,1,1,8,t,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
{ct}ey,1,1,6,{,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokes,1,1,5,q,s,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
chotolg,1,1,7,c,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
kchal@152;y,1,1,11,k,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ds,1,1,2,d,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shokyd,1,1,6,s,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{co}ain,1,1,7,{,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chforaiin,1,1,9,c,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
shoteo,1,1,6,s,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ksor,1,1,4,k,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
todydy,1,1,6,t,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
peshy,1,1,5,p,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
chkeeey,1,1,7,c,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
@152;chdy,1,1,9,@,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
cheoet,1,1,6,c,t,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
sches,1,1,5,s,s,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
deeol,1,1,5,d,l,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
sal@152;y,1,1,9,s,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
y{ck}eeody,1,1,10,y,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
a{i'h}e,1,1,7,a,e,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
etedy,1,1,5,e,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
saraiir,1,1,7,s,r,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
fcheety,1,1,7,f,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
qodary,1,1,6,q,y,0.0,1.0,0.0,1.0,herbal,1.0,True,1.0
@222;ckhody,1,1,11,@,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
do@203;iin,1,1,10,d,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
tolkaiinr,1,1,9,t,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ypod,1,1,4,y,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
fchol,1,1,5,f,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chockhol,1,1,8,c,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oldaig,1,1,6,o,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
odaldy,1,1,6,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
fchy,1,1,4,f,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oiil,1,1,4,o,l,1.0,0.0,1.0,0.0,herbal,1.0,True,2.0
oteeeon,1,1,7,o,n,1.0,0.0,1.0,0.0,herbal,1.0,True,2.0
mol,1,1,3,m,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chypcham,1,1,8,c,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chckho,1,1,6,c,o,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
schar,1,1,5,s,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dychear,1,1,7,d,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dchchy,1,1,6,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
opchordy,1,1,8,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
@152;{c'a},1,1,10,@,},0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
zepchy,1,1,6,z,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
choldshy,1,1,8,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cheteg,1,1,6,c,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cphaldy,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
opydg,1,1,5,o,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ods,1,1,3,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qodcthy,1,1,7,q,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ch@221;ky,1,1,9,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
dolcheey,1,1,8,d,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oekos,1,1,5,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otaiind,1,1,7,o,d,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
sholor,1,1,6,s,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oshor,1,1,5,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ytcharg,1,1,7,y,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
{c@139;h}ckhy,1,1,13,{,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
diiin,1,1,5,d,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ockh@221;r,1,1,10,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
@221;m,1,1,6,@,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
yoar,1,1,4,y,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
darod{cf},1,1,9,d,},0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
pdrairdy,1,1,8,p,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokeee,1,1,6,q,e,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
cholchom,1,1,8,c,m,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
poiis,1,1,5,p,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oreees,1,1,6,o,s,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qopchaiin,1,1,9,q,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
otcheolog,1,1,9,o,g,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
okcheol,1,1,7,o,l,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
che'eky,1,1,7,c,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chkor,1,1,5,c,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
keoiin,1,1,6,k,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
qokoiir,1,1,7,q,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oytor,1,1,5,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
choltaiin,1,1,9,c,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oldckhy,1,1,7,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
fshody,1,1,6,f,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
chocth@222;,1,1,11,c,;,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oaorar,1,1,6,o,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ychealod,1,1,8,y,d,0.0,0.0,1.0,0.0,herbal,1.0,True,1.0
dainod,1,1,6,d,d,0.0,0.0,1.0,0.0,herbal,1.0,True,1.0
qoykoiin,1,1,8,q,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ydor,1,1,4,y,r,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
oeesordy,1,1,8,o,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
ychykchy,1,1,8,y,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
sykaiin,1,1,7,s,n,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
pocheody,1,1,8,p,y,0.0,1.0,1.0,0.0,herbal,1.0,True,1.0
